post_url,linkedin_time,time_stamp,profile_link
https://www.linkedin.com/posts/qualman_announcing-an-all-new-training-from-erik-activity-6871169964443877376-X8n0?utm_source=share&utm_medium=member_desktop,2yr,2021-11-29 19:36,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_thanksgiving-vegetables-healthyeating-activity-6870330401592877056-0Cdd?utm_source=share&utm_medium=member_desktop,2yr,2021-11-27 12:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_funny-lifehack-joke-activity-6868880838780698624-iS18?utm_source=share&utm_medium=member_desktop,2yr,2021-11-23 12:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_livelifenow-lifechoices-quotes-activity-6868518634579484673-WGTz?utm_source=share&utm_medium=member_desktop,2yr,2021-11-22 12:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_timetraveler-mystery-technology-activity-6867793778091159552-lzPD?utm_source=share&utm_medium=member_desktop,2yr,2021-11-20 12:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_pride-gay-lgbt-activity-6867216280706019328-XHgh?utm_source=share&utm_medium=member_desktop,2yr,2021-11-18 21:45,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_gratitude-happiness-thankful-activity-6866706514200158208-pGrh?utm_source=share&utm_medium=member_desktop,2yr,2021-11-17 12:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_timetraveler-mystery-socialmedia-activity-6866419709328400384-8nKN?utm_source=share&utm_medium=member_desktop,2yr,2021-11-16 17:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_a-big-thank-you-to-my-living-heroes-and-veterans-activity-6864668100315484160-A_jj?utm_source=share&utm_medium=member_desktop,2yr,2021-11-11 21:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_thefutureisnow-technology-drone-activity-6864154788163141632-3Fer?utm_source=share&utm_medium=member_desktop,2yr,2021-11-10 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_timetraveler-teenager-iphone-activity-6863861857548165120-yT8K?utm_source=share&utm_medium=member_desktop,2yr,2021-11-09 15:36,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_funfacts-socialmedia-technology-activity-6862690068402966528-AtO8?utm_source=share&utm_medium=member_desktop,2yr,2021-11-06 10:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_comics-equalmancomic-funny-activity-6862327734920716288-T8ZM?utm_source=share&utm_medium=member_desktop,2yr,2021-11-05 10:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_scarymovies-jumpscare-peanuts-activity-6860168505879339008-Y66Z?utm_source=share&utm_medium=member_desktop,2yr,2021-10-30 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_halloween-trickortreat-boo-activity-6859806083872100352-kcZm?utm_source=share&utm_medium=member_desktop,2yr,2021-10-29 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_halloween-imabeliever-greatpumpkin-activity-6859443724397760512-Xjou?utm_source=share&utm_medium=member_desktop,2yr,2021-10-28 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_dadjokes-funny-halloween-activity-6859236072296185856-YxWJ?utm_source=share&utm_medium=member_desktop,2yr,2021-10-27 21:15,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_halloween-sweetorsavory-thisorthat-activity-6859081428236402688-xDGa?utm_source=share&utm_medium=member_desktop,2yr,2021-10-27 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_halloween-jackolantern-boo-activity-6858718876792958976-_RWr?utm_source=share&utm_medium=member_desktop,2yr,2021-10-26 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_digitalleader-digital-leadership-activity-6858718848359759873-R3fg?utm_source=share&utm_medium=member_desktop,2yr,2021-10-26 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_rushhour-questionoftheday-traffic-activity-6858356552039043072-0AW3?utm_source=share&utm_medium=member_desktop,2yr,2021-10-25 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_spookyseason-halloween-activity-6856907025385975808-muTh?utm_source=share&utm_medium=member_desktop,2yr,2021-10-21 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_healthyeating-donutworry-food-activity-6856544606121787392-m4iU?utm_source=share&utm_medium=member_desktop,2yr,2021-10-20 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_funnyquotes-give100-positivity-activity-6856182312040849408-2Bms?utm_source=share&utm_medium=member_desktop,2yr,2021-10-19 11:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_who-do-you-think-will-win-the-space-race-activity-6854170517558059009-J9s8?utm_source=share&utm_medium=member_desktop,2yr,2021-10-13 21:46,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_screenagers-screen-time-addiction-activity-6853789544798650368-5xg9?utm_source=share&utm_medium=member_desktop,2yr,2021-10-12 20:32,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_tiktokviral-trends2021-digitalleadership-activity-6853780799586758656-8HSF?utm_source=share&utm_medium=member_desktop,2yr,2021-10-12 19:57,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_empowercx2021-empowercx-innovationbydesign-activity-6852322633531314176-GexW?utm_source=share&utm_medium=member_desktop,2yr,2021-10-08 19:23,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_httpsbitly3zrgg3p-activity-6851194431916404736-hWNh?utm_source=share&utm_medium=member_desktop,2yr,2021-10-05 16:40,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_wealth-money-marriagegoals-activity-6839626021336158208-7zr7?utm_source=share&utm_medium=member_desktop,2yr,2021-09-03 18:31,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_everybody-pulls-the-tarp-on-apple-podcasts-activity-6838105714595127296-itVF?utm_source=share&utm_medium=member_desktop,2yr,2021-08-30 13:50,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_bread-creativemarketing-digitalleadership-activity-6835933785478049792-5orZ?utm_source=share&utm_medium=member_desktop,2yr,2021-08-24 14:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_iwitsummit-empower-inspire-activity-6834516819596984320-vFRQ?utm_source=share&utm_medium=member_desktop,2yr,2021-08-20 16:09,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_awareness-focus-mindfulness-activity-6833755123097989120-xfIl?utm_source=share&utm_medium=member_desktop,2yr,2021-08-18 13:43,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_austin-could-become-the-most-expensive-city-activity-6833523653775372288-xN7W?utm_source=share&utm_medium=member_desktop,2yr,2021-08-17 22:23,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_sherweb-sherwebaccelerate-sherwebaccelerate2021-activity-6828072779712225280-YXe1?utm_source=share&utm_medium=member_desktop,2yr,2021-08-02 21:23,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_historychannel-activity-6824382779191623680-5vFe?utm_source=share&utm_medium=member_desktop,2yr,2021-07-23 17:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_netflix-disney-equalmancomics-activity-6823597822114443265-xu5X?utm_source=share&utm_medium=member_desktop,2yr,2021-07-21 13:01,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_wfh-remoteworking-equalmancomics-activity-6823250492165103616-8OvT?utm_source=share&utm_medium=member_desktop,2yr,2021-07-20 14:01,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_johndeere-tesla-historychannel-activity-6821889602127847424-u5A_?utm_source=share&utm_medium=member_desktop,2yr,2021-07-16 19:53,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_bitcoin-cryptocurrency-equalmancomic-activity-6821831128538853376-GOT3?utm_source=share&utm_medium=member_desktop,2yr,2021-07-16 16:01,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomics-comics-worklife-activity-6818529714005770241-Jw8u?utm_source=share&utm_medium=member_desktop,2yr,2021-07-07 13:22,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomic-comics-positivity-activity-6818294504924282880-QeHy?utm_source=share&utm_medium=member_desktop,2yr,2021-07-06 21:48,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomic-comics-love-activity-6815625160947826688-ebuW?utm_source=share&utm_medium=member_desktop,2yr,2021-06-29 13:01,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_pride-loveislove-pride-activity-6815335934209462272-mqGP?utm_source=share&utm_medium=member_desktop,2yr,2021-06-28 17:51,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomic-comics-awkward-activity-6814900225237483520-Cab7?utm_source=share&utm_medium=member_desktop,2yr,2021-06-27 13:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomic-comics-positivity-activity-6814718945422118912-woJN?utm_source=share&utm_medium=member_desktop,2yr,2021-06-27 01:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_franchisespeakers-nationalsunglassesday-franchise-activity-6814308360683446272-IIDa?utm_source=share&utm_medium=member_desktop,2yr,2021-06-25 21:48,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_facetime-equalmancomics-lovedones-activity-6814192595267395584-OVxQ?utm_source=share&utm_medium=member_desktop,2yr,2021-06-25 14:08,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomic-love-familytime-activity-6813495980428722176-RgMS?utm_source=share&utm_medium=member_desktop,3yr,2021-06-23 16:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_chipshortage-equalmancomic-activity-6812733382435467264-KXib?utm_source=share&utm_medium=member_desktop,3yr,2021-06-21 13:30,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_equalmancomic-summer-weekendvibes-activity-6811674309296320514-bS5g?utm_source=share&utm_medium=member_desktop,3yr,2021-06-18 15:21,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_millenials-genz-genx-activity-6811276450545725440-BD37?utm_source=share&utm_medium=member_desktop,3yr,2021-06-17 13:00,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_bitcoin-bitcoin-cryptocurrency-activity-6808835931584516096-Vrjz?utm_source=share&utm_medium=member_desktop,3yr,2021-06-10 19:23,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_screenagers-screen-time-addiction-activity-6808081271395381248-X2Mb?utm_source=share&utm_medium=member_desktop,3yr,2021-06-08 17:24,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_i-was-relaxing-too-hard-does-anyone-have-activity-6805193682220912640-Ymur?utm_source=share&utm_medium=member_desktop,3yr,2021-05-31 18:10,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_another-counterintuitive-insight-i-discovered-activity-6800245851915743232-C8jc?utm_source=share&utm_medium=member_desktop,3yr,2021-05-18 02:29,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_7-essential-steps-to-an-amazing-personal-activity-6797967227133018112-vjs7?utm_source=share&utm_medium=member_desktop,3yr,2021-05-11 19:34,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_funnysocks-mompower-mothersday-activity-6797889426753114112-4gds?utm_source=share&utm_medium=member_desktop,3yr,2021-05-11 14:25,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_mothersday-powermoms-businessmoms-activity-6796870798406762496-VU0K?utm_source=share&utm_medium=member_desktop,3yr,2021-05-08 18:57,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_starwarsday-maythe4thbewithyou-jedifocus-activity-6795338437210861568-X9Fu?utm_source=share&utm_medium=member_desktop,3yr,2021-05-04 13:28,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_diversity-grit-innovation-activity-6794101800598417408-z4gb?utm_source=share&utm_medium=member_desktop,3yr,2021-05-01 03:34,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_connect2021-innovation-digitalleadership-activity-6787372688764751872-lf6x?utm_source=share&utm_medium=member_desktop,3yr,2021-04-12 13:55,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_connect2021-activity-6785559808515956736-4YAk?utm_source=share&utm_medium=member_desktop,3yr,2021-04-07 13:52,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_recapping-the-return-of-bazaarvoice-world-activity-6782331357591945216-ReDy?utm_source=share&utm_medium=member_desktop,3yr,2021-03-29 16:03,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-adhd-freegift-activity-6776591863643283456-DCSE?utm_source=share&utm_medium=member_desktop,3yr,2021-03-13 19:56,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_the-molecule-will-become-the-new-microchip-activity-6774029568429973504-wAsQ?utm_source=share&utm_medium=member_desktop,3yr,2021-03-06 18:15,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_it-is-appreciated-when-weddings-and-wifi-activity-6774003186681413632-HEIl?utm_source=share&utm_medium=member_desktop,3yr,2021-03-06 16:30,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_calling-everyone-in-the-retail-industry-activity-6772562563197730817-rJBK?utm_source=share&utm_medium=member_desktop,3yr,2021-03-02 17:05,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_msu-spartans-michiganstate-activity-6771414513339260928-ZDB6?utm_source=share&utm_medium=member_desktop,3yr,2021-02-27 13:03,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_retail-is-evolving-at-warp-speed-are-you-activity-6767466379273666560-4lgB?utm_source=share&utm_medium=member_desktop,3yr,2021-02-16 15:35,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_austin-activity-6766882754677358592-Nqkw?utm_source=share&utm_medium=member_desktop,3yr,2021-02-15 00:56,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_nationalroastday-activity-6765985548319502336-JXLU?utm_source=share&utm_medium=member_desktop,3yr,2021-02-12 13:31,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_texas-lawyer-trapped-by-cat-filter-on-zoom-activity-6765623107626639360-Cke-?utm_source=share&utm_medium=member_desktop,3yr,2021-02-11 13:30,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_activity-6765352852828377088-z29q?utm_source=share&utm_medium=member_desktop,3yr,2021-02-10 19:36,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_being-at-the-right-place-at-the-right-time-activity-6765300354381950976-0gAa?utm_source=share&utm_medium=member_desktop,3yr,2021-02-10 16:08,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_hopefully-we-can-all-learn-from-steve-jobs-activity-6765043676004655104-eZ-9?utm_source=share&utm_medium=member_desktop,3yr,2021-02-09 23:08,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_bill-belichick-realizing-that-tom-brady-was-activity-6759551348548759552-vKFG?utm_source=share&utm_medium=member_desktop,3yr,2021-01-25 19:23,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_it-wasnt-all-bad-news-in-2020-as-this-young-activity-6752958718784208896-ytBI?utm_source=share&utm_medium=member_desktop,3yr,2021-01-07 14:47,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_tis-the-season-of-giving-and-after-a-challenging-activity-6742894412688441344-tPYK?utm_source=share&utm_medium=member_desktop,3yr,2020-12-10 20:15,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_we-all-have-moments-where-we-feel-uninspired-activity-6742174079119437824-LJHI?utm_source=share&utm_medium=member_desktop,3yr,2020-12-08 20:32,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_register-today-httpsbitly2jbuboa-join-activity-6742162500382531584-RumV?utm_source=share&utm_medium=member_desktop,3yr,2020-12-08 19:46,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_satan-commercial-match-activity-6740351095782170624-DsGj?utm_source=share&utm_medium=member_desktop,3yr,2020-12-03 19:48,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_keynote-speaker-critical-leadership-for-activity-6739028842419253248-Y6rE?utm_source=share&utm_medium=member_desktop,3yr,2020-11-30 04:14,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_corona-covid-activity-6736664195766472704-z-AY?utm_source=share&utm_medium=member_desktop,3yr,2020-11-23 15:38,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_lifehacks-leadership-rulesforlife-activity-6735220606503129089-Zbxm?utm_source=share&utm_medium=member_desktop,3yr,2020-11-19 16:02,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_electionresults-2020election-votingpolls-activity-6730516640389300224-8pfw?utm_source=share&utm_medium=member_desktop,3yr,2020-11-06 16:30,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focusing-activity-6727205585571450880-zMW9?utm_source=share&utm_medium=member_desktop,3yr,2020-10-28 13:13,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focusonwhatmatters-businesspodcast-focused-activity-6722113256439345152-pk1l?utm_source=share&utm_medium=member_desktop,3yr,2020-10-14 11:58,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_digitalmarketing-influencermarketing-podcast-activity-6721808203933335553-7Avf?utm_source=share&utm_medium=member_desktop,3yr,2020-10-13 15:46,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_the-focus-project-the-not-so-simple-art-activity-6721804669854732289-5xaU?utm_source=share&utm_medium=member_desktop,3yr,2020-10-13 15:31,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_primeday-primeday-amazonprimeday-activity-6721790802504364032-eduB?utm_source=share&utm_medium=member_desktop,3yr,2020-10-13 14:36,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_itimpact-virtually-activity-6720370068556918784-z9ny?utm_source=share&utm_medium=member_desktop,3yr,2020-10-09 16:31,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_itimpackt-activity-6717068657815621632-xe4j?utm_source=share&utm_medium=member_desktop,3yr,2020-09-30 13:52,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coffee-nationalcoffeeday-activity-6716830844943769601-EYO0?utm_source=share&utm_medium=member_desktop,3yr,2020-09-29 22:07,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_i-met-erik-qualman-or-perhaps-i-should-say-activity-6711262371056373760-TJxr?utm_source=share&utm_medium=member_desktop,3yr,2020-09-14 13:20,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_do-you-struggle-with-staying-focused-my-activity-6706981108191498240-zK_y?utm_source=share&utm_medium=member_desktop,3yr,2020-09-02 17:48,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_184-the-focus-project-with-erik-qualman-activity-6706175113668231168-6PZ1?utm_source=share&utm_medium=member_desktop,3yr,2020-08-31 12:25,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-activity-6705152238148558848-Vszg?utm_source=share&utm_medium=member_desktop,3yr,2020-08-28 16:41,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_ballogy-nbpa-team-up-to-offer-youth-athletes-activity-6704733720731107328-pBHX?utm_source=share&utm_medium=member_desktop,3yr,2020-08-27 12:58,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-quarantine-thefocusproject-activity-6700127516113420288-ds0U?utm_source=share&utm_medium=member_desktop,3yr,2020-08-14 19:54,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-selfempowerment-quarantine-activity-6694569165774307328-hqGP?utm_source=share&utm_medium=member_desktop,3yr,2020-07-30 11:47,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_focus-stressrelief-selfempowerment-activity-6693900504558399488-XM6l?utm_source=share&utm_medium=member_desktop,3yr,2020-07-28 15:30,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscases-coronavirusstats-activity-6693517955713646592-4pQQ?utm_source=share&utm_medium=member_desktop,3yr,2020-07-27 14:10,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscasesunitedstates-coronavirusstatsus-activity-6686365068738863104-AUuP?utm_source=share&utm_medium=member_desktop,3yr,2020-07-07 20:27,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscasesunitedstates-coronavirusstatsus-activity-6683732855807373312-eOSw?utm_source=share&utm_medium=member_desktop,3yr,2020-06-30 14:08,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_spartan-msu-gogreen-activity-6683434867658678272-9cWW?utm_source=share&utm_medium=member_desktop,3yr,2020-06-29 18:24,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscases-coronavirusstats-activity-6683380962295992322-S83o?utm_source=share&utm_medium=member_desktop,3yr,2020-06-29 14:49,https://www.linkedin.com/in/qualman/
https://www.linkedin.com/posts/qualman_coronaviruscases-coronavirusstats-activity-6683380578341015552-lwUo?utm_source=share&utm_medium=member_desktop,3yr,2020-06-29 14:48,https://www.linkedin.com/in/qualman/
